%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.position0,field.position1,field.velocity0,field.velocity1,field.effort0,field.effort1
1636487978799817869,6484,1636487978798591221,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487978900496774,6485,1636487978898675236,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979001298405,6486,1636487978998703672,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979101208202,6487,1636487979098673508,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979200700955,6488,1636487979198793425,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979301572182,6489,1636487979298720215,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979400396791,6490,1636487979398683149,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979501333599,6491,1636487979498684401,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979601154317,6492,1636487979598671816,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979701022950,6493,1636487979698680507,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979800030887,6494,1636487979798715919,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487979900848260,6495,1636487979898739555,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980001205330,6496,1636487979998731747,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980101049941,6497,1636487980098824110,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980202433881,6498,1636487980198683663,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980301260563,6499,1636487980298682355,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980401197007,6500,1636487980398721517,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980500175251,6501,1636487980498620454,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980600875910,6502,1636487980598729875,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980699179391,6503,1636487980698631707,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980799306358,6504,1636487980798577236,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487980901286994,6505,1636487980898682705,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981002692253,6506,1636487980998719508,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981099545295,6507,1636487981098588417,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981202647615,6508,1636487981198711565,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981299458412,6509,1636487981298749614,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981400788954,6510,1636487981398688116,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981502594861,6511,1636487981498699728,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981601264322,6512,1636487981598699099,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981702700620,6513,1636487981698747856,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981798845825,6514,1636487981798600447,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981899208059,6515,1636487981898582717,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487981999132861,6516,1636487981998578282,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982098761205,6517,1636487982098605630,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982198984881,6518,1636487982198571470,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982299168130,6519,1636487982298577326,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982398774506,6520,1636487982398566424,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982500624521,6521,1636487982498660332,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982599752382,6522,1636487982598656781,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982700549322,6523,1636487982698651833,,left_wheel_joint,right_wheel_joint,840.945678711,1081.31555176,0.0,0.0,0.0,0.0
1636487982801294458,6524,1636487982798652213,,left_wheel_joint,right_wheel_joint,840.996948242,1081.36682129,2.56410264969,2.56410264969,0.0,0.0
1636487982900829977,6525,1636487982898657878,,left_wheel_joint,right_wheel_joint,841.125061035,1081.49487305,2.56410264969,2.56410264969,0.0,0.0
1636487983000801811,6526,1636487982998660657,,left_wheel_joint,right_wheel_joint,841.304443359,1081.67431641,2.56410264969,2.56410264969,0.0,0.0
1636487983099566084,6527,1636487983098640393,,left_wheel_joint,right_wheel_joint,841.509460449,1081.87927246,2.56410264969,2.56410264969,0.0,0.0
1636487983199501651,6528,1636487983198659915,,left_wheel_joint,right_wheel_joint,841.714477539,1082.08435059,2.56410264969,2.56410264969,0.0,0.0
1636487983300205520,6529,1636487983298679035,,left_wheel_joint,right_wheel_joint,841.97076416,1082.34057617,2.56410264969,2.56410264969,0.0,0.0
1636487983402415623,6530,1636487983398720491,,left_wheel_joint,right_wheel_joint,842.17578125,1082.5456543,2.56410264969,2.56410264969,0.0,0.0
1636487983499978759,6531,1636487983498660052,,left_wheel_joint,right_wheel_joint,842.406433105,1082.77624512,2.56410264969,2.56410264969,0.0,0.0
1636487983601769830,6532,1636487983598680406,,left_wheel_joint,right_wheel_joint,842.662719727,1083.03259277,2.56410264969,2.56410264969,0.0,0.0
1636487983701437626,6533,1636487983698746482,,left_wheel_joint,right_wheel_joint,842.867736816,1083.23754883,2.56410264969,2.56410264969,0.0,0.0
1636487983801111769,6534,1636487983798710884,,left_wheel_joint,right_wheel_joint,843.123962402,1083.49377441,2.56410264969,2.56410264969,0.0,0.0
1636487983900735785,6535,1636487983898703385,,left_wheel_joint,right_wheel_joint,843.354614258,1083.7244873,2.56410264969,2.56410264969,0.0,0.0
1636487984001000509,6536,1636487983998737446,,left_wheel_joint,right_wheel_joint,843.585266113,1083.95507812,2.56410264969,2.56410264969,0.0,0.0
1636487984099447613,6537,1636487984098661226,,left_wheel_joint,right_wheel_joint,843.815917969,1084.18579102,2.56410264969,2.56410264969,0.0,0.0
1636487984200128169,6538,1636487984198701242,,left_wheel_joint,right_wheel_joint,844.07220459,1084.4420166,2.56410264969,2.56410264969,0.0,0.0
1636487984301597660,6539,1636487984298659469,,left_wheel_joint,right_wheel_joint,844.27722168,1084.64709473,2.56410264969,2.56410264969,0.0,0.0
1636487984400702183,6540,1636487984398680981,,left_wheel_joint,right_wheel_joint,844.533447266,1084.90332031,2.56410264969,2.56410264969,0.0,0.0
1636487984503717952,6541,1636487984498723443,,left_wheel_joint,right_wheel_joint,844.764099121,1085.13391113,2.56410264969,2.56410264969,0.0,0.0
1636487984601549149,6542,1636487984598690711,,left_wheel_joint,right_wheel_joint,844.969116211,1085.33898926,2.56410264969,2.56410264969,0.0,0.0
1636487984701670932,6543,1636487984698685390,,left_wheel_joint,right_wheel_joint,845.225402832,1085.59521484,2.56410264969,2.56410264969,0.0,0.0
1636487984801965656,6544,1636487984798684688,,left_wheel_joint,right_wheel_joint,845.456054688,1085.82592773,2.56410264969,2.56410264969,0.0,0.0
1636487984901605927,6545,1636487984898686206,,left_wheel_joint,right_wheel_joint,845.686645508,1086.05651855,2.56410264969,2.56410264969,0.0,0.0
1636487985001236885,6546,1636487984998680438,,left_wheel_joint,right_wheel_joint,845.917297363,1086.28710938,2.56410264969,2.56410264969,0.0,0.0
1636487985103097580,6547,1636487985098692273,,left_wheel_joint,right_wheel_joint,846.173583984,1086.54345703,2.56410264969,2.56410264969,0.0,0.0
1636487985201747262,6548,1636487985198686762,,left_wheel_joint,right_wheel_joint,846.378601074,1086.74841309,2.56410264969,2.56410264969,0.0,0.0
1636487985301537221,6549,1636487985298671162,,left_wheel_joint,right_wheel_joint,846.634887695,1087.00476074,2.56410264969,2.56410264969,0.0,0.0
1636487985402319653,6550,1636487985398708827,,left_wheel_joint,right_wheel_joint,846.839904785,1087.2097168,2.56410264969,2.56410264969,0.0,0.0
1636487985501222058,6551,1636487985498698693,,left_wheel_joint,right_wheel_joint,847.096130371,1087.46594238,2.56410264969,2.56410264969,0.0,0.0
1636487985603429928,6552,1636487985598686989,,left_wheel_joint,right_wheel_joint,847.326782227,1087.69665527,2.56410264969,2.56410264969,0.0,0.0
1636487985702100848,6553,1636487985698699266,,left_wheel_joint,right_wheel_joint,847.531799316,1087.90161133,2.56410264969,2.56410264969,0.0,0.0
1636487985801885899,6554,1636487985798688935,,left_wheel_joint,right_wheel_joint,847.788085938,1088.15795898,2.56410264969,2.56410264969,0.0,0.0
1636487985901671295,6555,1636487985898689896,,left_wheel_joint,right_wheel_joint,848.044372559,1088.41418457,2.56410264969,2.56410264969,0.0,0.0
1636487986000610845,6556,1636487985998681393,,left_wheel_joint,right_wheel_joint,848.249389648,1088.6192627,2.56410264969,2.56410264969,0.0,0.0
1636487986100545108,6557,1636487986098693480,,left_wheel_joint,right_wheel_joint,848.505615234,1088.87548828,2.56410264969,2.56410264969,0.0,0.0
1636487986201617800,6558,1636487986198702724,,left_wheel_joint,right_wheel_joint,848.761901855,1089.13171387,2.56410264969,2.56410264969,0.0,0.0
1636487986302298645,6559,1636487986298679957,,left_wheel_joint,right_wheel_joint,848.966918945,1089.33679199,2.56410264969,2.56410264969,0.0,0.0
1636487986401433110,6560,1636487986398679487,,left_wheel_joint,right_wheel_joint,849.197570801,1089.56738281,2.56410264969,2.56410264969,0.0,0.0
1636487986499532327,6561,1636487986498701274,,left_wheel_joint,right_wheel_joint,849.453857422,1089.82373047,2.56410264969,2.56410264969,0.0,0.0
1636487986599345787,6562,1636487986598689099,,left_wheel_joint,right_wheel_joint,849.658874512,1090.02868652,2.56410264969,2.56410264969,0.0,0.0
1636487986703161629,6563,1636487986698682789,,left_wheel_joint,right_wheel_joint,849.915100098,1090.28491211,2.56410264969,2.56410264969,0.0,0.0
1636487986801631034,6564,1636487986798690184,,left_wheel_joint,right_wheel_joint,850.171386719,1090.54125977,2.56410264969,2.56410264969,0.0,0.0
1636487986901408719,6565,1636487986898675898,,left_wheel_joint,right_wheel_joint,850.376403809,1090.74621582,2.56410264969,2.56410264969,0.0,0.0
1636487987001167024,6566,1636487986998720721,,left_wheel_joint,right_wheel_joint,850.607055664,1090.97692871,2.56410264969,2.56410264969,0.0,0.0
1636487987100987168,6567,1636487987098713973,,left_wheel_joint,right_wheel_joint,850.863342285,1091.2331543,2.56410264969,2.56410264969,0.0,0.0
1636487987200828629,6568,1636487987198687789,,left_wheel_joint,right_wheel_joint,851.068359375,1091.43823242,2.56410264969,2.56410264969,0.0,0.0
1636487987301218806,6569,1636487987298723041,,left_wheel_joint,right_wheel_joint,851.324584961,1091.69445801,2.56410264969,2.56410264969,0.0,0.0
1636487987400933939,6570,1636487987398734164,,left_wheel_joint,right_wheel_joint,851.555236816,1091.92504883,2.56410264969,2.56410264969,0.0,0.0
1636487987500621906,6571,1636487987498740583,,left_wheel_joint,right_wheel_joint,851.785888672,1092.15576172,2.56410264969,2.56410264969,0.0,0.0
1636487987600375095,6572,1636487987598719838,,left_wheel_joint,right_wheel_joint,852.042175293,1092.4119873,2.56410264969,2.56410264969,0.0,0.0
1636487987704482212,6573,1636487987698683862,,left_wheel_joint,right_wheel_joint,852.272827148,1092.6427002,2.56410264969,2.56410264969,0.0,0.0
1636487987801869896,6574,1636487987798725488,,left_wheel_joint,right_wheel_joint,852.477844238,1092.84765625,2.56410264969,2.56410264969,0.0,0.0
1636487987901596165,6575,1636487987898657381,,left_wheel_joint,right_wheel_joint,852.734069824,1093.10388184,2.56410264969,2.56410264969,0.0,0.0
1636487988000095368,6576,1636487987998705800,,left_wheel_joint,right_wheel_joint,852.96472168,1093.33459473,2.56410264969,2.56410264969,0.0,0.0
1636487988101752767,6577,1636487988098671751,,left_wheel_joint,right_wheel_joint,853.195373535,1093.56518555,2.56410264969,2.56410264969,0.0,0.0
1636487988202181237,6578,1636487988198688186,,left_wheel_joint,right_wheel_joint,853.426025391,1093.79589844,2.56410264969,2.56410264969,0.0,0.0
1636487988303010811,6579,1636487988298726977,,left_wheel_joint,right_wheel_joint,853.682250977,1094.05212402,2.56410264969,2.56410264969,0.0,0.0
1636487988401058962,6580,1636487988398686441,,left_wheel_joint,right_wheel_joint,853.887268066,1094.25708008,2.56410264969,2.56410264969,0.0,0.0
1636487988502111276,6581,1636487988498689877,,left_wheel_joint,right_wheel_joint,854.143554688,1094.51342773,2.56410264969,2.56410264969,0.0,0.0
1636487988603163035,6582,1636487988598685226,,left_wheel_joint,right_wheel_joint,854.374206543,1094.74401855,2.56410264969,2.56410264969,0.0,0.0
1636487988701745167,6583,1636487988698692398,,left_wheel_joint,right_wheel_joint,854.579223633,1094.94909668,2.56410264969,2.56410264969,0.0,0.0
1636487988799712388,6584,1636487988798729921,,left_wheel_joint,right_wheel_joint,854.835510254,1095.20532227,2.56410264969,2.56410264969,0.0,0.0
1636487988901054323,6585,1636487988898679825,,left_wheel_joint,right_wheel_joint,855.09173584,1095.46154785,2.56410264969,2.56410264969,0.0,0.0
1636487989000896508,6586,1636487988998682944,,left_wheel_joint,right_wheel_joint,855.29675293,1095.66662598,2.56410264969,2.56410264969,0.0,0.0
1636487989102772315,6587,1636487989098681629,,left_wheel_joint,right_wheel_joint,855.527404785,1095.8972168,2.56410264969,2.56410264969,0.0,0.0
1636487989202400336,6588,1636487989198665026,,left_wheel_joint,right_wheel_joint,855.783691406,1096.15356445,2.56410264969,2.56410264969,0.0,0.0
1636487989301447890,6589,1636487989298751242,,left_wheel_joint,right_wheel_joint,855.988708496,1096.35852051,2.56410264969,2.56410264969,0.0,0.0
1636487989399837789,6590,1636487989398677996,,left_wheel_joint,right_wheel_joint,856.244995117,1096.61486816,2.56410264969,2.56410264969,0.0,0.0
1636487989500718473,6591,1636487989498785794,,left_wheel_joint,right_wheel_joint,856.450012207,1096.81982422,2.56410264969,2.56410264969,0.0,0.0
1636487989601232776,6592,1636487989598724325,,left_wheel_joint,right_wheel_joint,856.706237793,1097.0760498,2.56410264969,2.56410264969,0.0,0.0
1636487989701375014,6593,1636487989698670410,,left_wheel_joint,right_wheel_joint,856.936889648,1097.3067627,2.56410264969,2.56410264969,0.0,0.0
1636487989800493884,6594,1636487989798725245,,left_wheel_joint,right_wheel_joint,857.141906738,1097.51171875,2.56410264969,2.56410264969,0.0,0.0
1636487989901449918,6595,1636487989898709898,,left_wheel_joint,right_wheel_joint,857.398193359,1097.76806641,2.56410264969,2.56410264969,0.0,0.0
1636487990001290536,6596,1636487989998737599,,left_wheel_joint,right_wheel_joint,857.65447998,1098.02429199,2.56410264969,2.56410264969,0.0,0.0
1636487990100273763,6597,1636487990098703534,,left_wheel_joint,right_wheel_joint,857.85949707,1098.22937012,2.56410264969,2.56410264969,0.0,0.0
1636487990199459082,6598,1636487990198692309,,left_wheel_joint,right_wheel_joint,858.115722656,1098.4855957,2.56410264969,2.56410264969,0.0,0.0
1636487990299979442,6599,1636487990298680937,,left_wheel_joint,right_wheel_joint,858.372009277,1098.74182129,2.56410264969,2.56410264969,0.0,0.0
1636487990401631578,6600,1636487990398684604,,left_wheel_joint,right_wheel_joint,858.577026367,1098.94689941,2.56410264969,2.56410264969,0.0,0.0
1636487990502863526,6601,1636487990498706190,,left_wheel_joint,right_wheel_joint,858.833312988,1099.203125,2.56410264969,2.56410264969,0.0,0.0
1636487990603022047,6602,1636487990598717416,,left_wheel_joint,right_wheel_joint,859.063964844,1099.43383789,2.56410264969,2.56410264969,0.0,0.0
1636487990701289469,6603,1636487990698685476,,left_wheel_joint,right_wheel_joint,859.294555664,1099.66442871,2.56410264969,2.56410264969,0.0,0.0
1636487990801778743,6604,1636487990798753680,,left_wheel_joint,right_wheel_joint,859.52520752,1099.89501953,2.56410264969,2.56410264969,0.0,0.0
1636487990901797974,6605,1636487990898692058,,left_wheel_joint,right_wheel_joint,859.781494141,1100.15136719,2.56410264969,2.56410264969,0.0,0.0
1636487991001248813,6606,1636487990998703341,,left_wheel_joint,right_wheel_joint,859.98651123,1100.35632324,2.56410264969,2.56410264969,0.0,0.0
1636487991100840531,6607,1636487991098678614,,left_wheel_joint,right_wheel_joint,860.242797852,1100.6126709,2.56410264969,2.56410264969,0.0,0.0
1636487991200799645,6608,1636487991198714177,,left_wheel_joint,right_wheel_joint,860.473449707,1100.84326172,2.56410264969,2.56410264969,0.0,0.0
1636487991301993353,6609,1636487991298686195,,left_wheel_joint,right_wheel_joint,860.678405762,1101.04821777,2.56410264969,2.56410264969,0.0,0.0
1636487991401351094,6610,1636487991398683073,,left_wheel_joint,right_wheel_joint,860.934692383,1101.30456543,2.56410264969,2.56410264969,0.0,0.0
1636487991503555858,6611,1636487991498728908,,left_wheel_joint,right_wheel_joint,861.190979004,1101.56079102,2.56410264969,2.56410264969,0.0,0.0
1636487991599939605,6612,1636487991598681777,,left_wheel_joint,right_wheel_joint,861.395996094,1101.76586914,2.56410264969,2.56410264969,0.0,0.0
1636487991704903478,6613,1636487991698725154,,left_wheel_joint,right_wheel_joint,861.626647949,1101.99645996,2.56410264969,2.56410264969,0.0,0.0
1636487991801699471,6614,1636487991798686404,,left_wheel_joint,right_wheel_joint,861.882873535,1102.25268555,2.56410264969,2.56410264969,0.0,0.0
1636487991901093434,6615,1636487991898670420,,left_wheel_joint,right_wheel_joint,862.087890625,1102.45776367,2.56410264969,2.56410264969,0.0,0.0
1636487992001949820,6616,1636487991998686474,,left_wheel_joint,right_wheel_joint,862.344177246,1102.71398926,2.56410264969,2.56410264969,0.0,0.0
1636487992101595584,6617,1636487992098688267,,left_wheel_joint,right_wheel_joint,862.600463867,1102.97033691,2.56410264969,2.56410264969,0.0,0.0
1636487992202842049,6618,1636487992198696367,,left_wheel_joint,right_wheel_joint,862.805480957,1103.17529297,2.56410264969,2.56410264969,0.0,0.0
1636487992302618109,6619,1636487992298708037,,left_wheel_joint,right_wheel_joint,863.036132812,1103.40600586,2.56410264969,2.56410264969,0.0,0.0
1636487992402609687,6620,1636487992398704461,,left_wheel_joint,right_wheel_joint,863.292358398,1103.66223145,2.56410264969,2.56410264969,0.0,0.0
1636487992501706208,6621,1636487992498684831,,left_wheel_joint,right_wheel_joint,863.497375488,1103.8671875,2.56410264969,2.56410264969,0.0,0.0
1636487992601230771,6622,1636487992598686347,,left_wheel_joint,right_wheel_joint,863.753662109,1104.12353516,2.56410264969,2.56410264969,0.0,0.0
1636487992703507693,6623,1636487992698689514,,left_wheel_joint,right_wheel_joint,864.00994873,1104.37976074,2.56410264969,2.56410264969,0.0,0.0
1636487992802186493,6624,1636487992798707020,,left_wheel_joint,right_wheel_joint,864.21496582,1104.58483887,2.56410264969,2.56410264969,0.0,0.0
1636487992901136367,6625,1636487992898733266,,left_wheel_joint,right_wheel_joint,864.471252441,1104.84106445,2.56410264969,2.56410264969,0.0,0.0
1636487993000662161,6626,1636487992998674059,,left_wheel_joint,right_wheel_joint,864.701843262,1105.07165527,2.56410264969,2.56410264969,0.0,0.0
1636487993099719410,6627,1636487993098682892,,left_wheel_joint,right_wheel_joint,864.906860352,1105.2767334,2.56410264969,2.56410264969,0.0,0.0
1636487993200686191,6628,1636487993198683730,,left_wheel_joint,right_wheel_joint,865.163146973,1105.53295898,2.56410264969,2.56410264969,0.0,0.0
1636487993300381825,6629,1636487993298680216,,left_wheel_joint,right_wheel_joint,865.419433594,1105.78930664,2.56410264969,2.56410264969,0.0,0.0
1636487993401885246,6630,1636487993398678525,,left_wheel_joint,right_wheel_joint,865.624450684,1105.9942627,2.56410264969,2.56410264969,0.0,0.0
1636487993499607757,6631,1636487993498679411,,left_wheel_joint,right_wheel_joint,865.855102539,1106.22497559,2.56410264969,2.56410264969,0.0,0.0
1636487993599393768,6632,1636487993598674637,,left_wheel_joint,right_wheel_joint,866.085693359,1106.45556641,2.56410264969,2.56410264969,0.0,0.0
1636487993701047847,6633,1636487993698676952,,left_wheel_joint,right_wheel_joint,866.34197998,1106.71179199,2.56410264969,2.56410264969,0.0,0.0
1636487993802824051,6634,1636487993798715178,,left_wheel_joint,right_wheel_joint,866.572631836,1106.94250488,2.56410264969,2.56410264969,0.0,0.0
1636487993901727336,6635,1636487993898687780,,left_wheel_joint,right_wheel_joint,866.777648926,1107.14746094,2.56410264969,2.56410264969,0.0,0.0
1636487994001024433,6636,1636487993998682941,,left_wheel_joint,right_wheel_joint,867.033935547,1107.40380859,2.56410264969,2.56410264969,0.0,0.0
1636487994101073368,6637,1636487994098672620,,left_wheel_joint,right_wheel_joint,867.290161133,1107.66003418,2.56410264969,2.56410264969,0.0,0.0
1636487994201308976,6638,1636487994198700237,,left_wheel_joint,right_wheel_joint,867.495178223,1107.86499023,2.56410264969,2.56410264969,0.0,0.0
1636487994300377801,6639,1636487994298685046,,left_wheel_joint,right_wheel_joint,867.725830078,1108.09570312,2.56410264969,2.56410264969,0.0,0.0
1636487994400681708,6640,1636487994398687139,,left_wheel_joint,right_wheel_joint,867.982116699,1108.35192871,2.56410264969,2.56410264969,0.0,0.0
1636487994500067678,6641,1636487994498711374,,left_wheel_joint,right_wheel_joint,868.187133789,1108.55700684,2.56410264969,2.56410264969,0.0,0.0
1636487994600745545,6642,1636487994598676473,,left_wheel_joint,right_wheel_joint,868.44342041,1108.81323242,2.56410264969,2.56410264969,0.0,0.0
1636487994699815958,6643,1636487994698688967,,left_wheel_joint,right_wheel_joint,868.699645996,1109.06945801,2.56410264969,2.56410264969,0.0,0.0
1636487994800806123,6644,1636487994798713116,,left_wheel_joint,right_wheel_joint,868.904663086,1109.27453613,2.56410264969,2.56410264969,0.0,0.0
1636487994901206284,6645,1636487994898669568,,left_wheel_joint,right_wheel_joint,869.160949707,1109.53076172,2.56410264969,2.56410264969,0.0,0.0
1636487995003185778,6646,1636487994998689455,,left_wheel_joint,right_wheel_joint,869.391601562,1109.76147461,2.56410264969,2.56410264969,0.0,0.0
1636487995102322720,6647,1636487995098716516,,left_wheel_joint,right_wheel_joint,869.596618652,1109.96643066,2.56410264969,2.56410264969,0.0,0.0
1636487995201529453,6648,1636487995198682027,,left_wheel_joint,right_wheel_joint,869.852905273,1110.22277832,2.56410264969,2.56410264969,0.0,0.0
1636487995301052762,6649,1636487995298685575,,left_wheel_joint,right_wheel_joint,870.083496094,1110.45336914,2.56410264969,2.56410264969,0.0,0.0
1636487995400680543,6650,1636487995398682358,,left_wheel_joint,right_wheel_joint,870.314147949,1110.68395996,2.56410264969,2.56410264969,0.0,0.0
1636487995502554817,6651,1636487995498669719,,left_wheel_joint,right_wheel_joint,870.544799805,1110.91467285,2.56410264969,2.56410264969,0.0,0.0
1636487995601557604,6652,1636487995598689910,,left_wheel_joint,right_wheel_joint,870.801086426,1111.17089844,2.56410264969,2.56410264969,0.0,0.0
1636487995700494563,6653,1636487995698686757,,left_wheel_joint,right_wheel_joint,871.006103516,1111.37597656,2.56410264969,2.56410264969,0.0,0.0
1636487995801237213,6654,1636487995798709766,,left_wheel_joint,right_wheel_joint,871.262390137,1111.63220215,2.56410264969,2.56410264969,0.0,0.0
1636487995900922960,6655,1636487995898682518,,left_wheel_joint,right_wheel_joint,871.518615723,1111.88842773,2.56410264969,2.56410264969,0.0,0.0
1636487996001379778,6656,1636487995998680711,,left_wheel_joint,right_wheel_joint,871.723632812,1112.09350586,2.56410264969,2.56410264969,0.0,0.0
1636487996101016269,6657,1636487996098675048,,left_wheel_joint,right_wheel_joint,871.954284668,1112.32409668,2.56410264969,2.56410264969,0.0,0.0
1636487996200859186,6658,1636487996198680868,,left_wheel_joint,right_wheel_joint,872.210571289,1112.58044434,2.56410264969,2.56410264969,0.0,0.0
1636487996301097983,6659,1636487996298670758,,left_wheel_joint,right_wheel_joint,872.415588379,1112.78540039,2.56410264969,2.56410264969,0.0,0.0
1636487996400565705,6660,1636487996398679830,,left_wheel_joint,right_wheel_joint,872.671813965,1113.04162598,2.56410264969,2.56410264969,0.0,0.0
1636487996503656952,6661,1636487996498706711,,left_wheel_joint,right_wheel_joint,872.90246582,1113.27233887,2.56410264969,2.56410264969,0.0,0.0
1636487996600833527,6662,1636487996598682435,,left_wheel_joint,right_wheel_joint,873.133117676,1113.50292969,2.56410264969,2.56410264969,0.0,0.0
1636487996699490381,6663,1636487996698682236,,left_wheel_joint,right_wheel_joint,873.363769531,1113.73364258,2.56410264969,2.56410264969,0.0,0.0
1636487996802845291,6664,1636487996798703865,,left_wheel_joint,right_wheel_joint,873.620056152,1113.98986816,2.56410264969,2.56410264969,0.0,0.0
1636487996900545784,6665,1636487996898668726,,left_wheel_joint,right_wheel_joint,873.825073242,1114.19494629,2.56410264969,2.56410264969,0.0,0.0
1636487997002820870,6666,1636487996998680779,,left_wheel_joint,right_wheel_joint,874.049255371,1114.5345459,-5.19571065903,5.19571065903,0.0,0.0
1636487997101346588,6667,1636487997098686079,,left_wheel_joint,right_wheel_joint,873.722167969,1115.01538086,-5.19571065903,5.19571065903,0.0,0.0
1636487997200752119,6668,1636487997198694892,,left_wheel_joint,right_wheel_joint,873.401550293,1115.38720703,-5.19571065903,5.19571065903,0.0,0.0
1636487997300285975,6669,1636487997298708000,,left_wheel_joint,right_wheel_joint,873.023193359,1115.81677246,-5.19571065903,5.19571065903,0.0,0.0
1636487997401752682,6670,1636487997398711405,,left_wheel_joint,right_wheel_joint,872.61920166,1116.2208252,-5.19571065903,5.19571065903,0.0,0.0
1636487997502826806,6671,1636487997498699954,,left_wheel_joint,right_wheel_joint,872.298583984,1116.59265137,-5.19571065903,5.19571065903,0.0,0.0
1636487997601319822,6672,1636487997598690454,,left_wheel_joint,right_wheel_joint,871.89465332,1116.9967041,-5.19571065903,5.19571065903,0.0,0.0
1636487997700847255,6673,1636487997698709889,,left_wheel_joint,right_wheel_joint,871.522766113,1117.31726074,-5.19571065903,5.19571065903,0.0,0.0
1636487997801489503,6674,1636487997798691305,,left_wheel_joint,right_wheel_joint,871.118774414,1117.72119141,-5.19571065903,5.19571065903,0.0,0.0
